Z,N,symb,radius, unc, energy, unc, jp, half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quad , unc,Qb-,unc,Qb- n,unc,Qa, unc, Qec, unc,Sn,unc, Sp,unc,Binding/A,unc,atomic mass, unc, mass excess,unc
81,109,Tl,5.4121,56,0.0,0.0,2(-), ,2.6,3,M,156.0,18.0,EC+B+,100.0,0.0, , , , , , , ,0.254, ,-0.329, ,-3955.382,14825,-14599.31,16,4917.91,22,6998.67,18,7827.24,12,2034.60,33,7866.064,42,189973835.551,8532,-24372.027,7948,
81,110,Tl,5.4169,47,0.0,0.0,(1/2+), , , , , , , , , , , , , , , , , , , , ,-6051.827,37978,-13937.62,15,4319.98,23,4308.951,23,9982.24,11,2201.22,18,7877.144,38,190971784.096,7889,-26282.945,7349,
81,111,Tl,5.4191,51,0.0,0.0,(2-), ,9.6,4,M,576.0,24.0,EC+B+,100.0,0.0, , , , , , , ,0.2, ,-0.335, ,-3316.226,34348,-13712.44,49,4074.15,32,6139.307,35,7660.62,33,2569.32,39,7876.016,165,191972225,34000,-25872.246,31671,
81,112,Tl,5.4243,42,0.0,0.0,1/2(+), ,21.6,8,M,1296.0,48.0,EC+B+,100.0,0.0, , , , , , , ,1.5912, , , ,-5282.723,50028,-12992.51,15,3679.83,21,3584.967,17,9676.28,32,2754.63,17,7885.344,35,192970501.997,7200,-27477.212,6707,
81,113,Tl,5.4259,46,0.0,0.0,2-, ,33.0,5,M,1980.0,30.0,EC+B+,100.0,0.0,A,1.0E-7,0.0, , , , ,0.14, ,-0.282, ,-2729.552,22343,-12814.32,52,3471.13,14,5246.454,14,7531.60,16,3164.28,21,7883.52,72,193971081.411,15000,-26937.491,13972,
81,114,Tl,5.4325,39,0.0,0.0,1/2+, ,1.16,5,H,4176.0,180.0,EC+B+,100.0,0.0, , , , , , , ,1.58, , , ,-4447.555,21106,-12018.63,21,3217.74,12,2858.145,26,9289.07,18,3260.27,11,7890.728,57,194969774.096,11909,-28155.248,11093,
81,115,Tl,5.4327,42,0.0,0.0,2-, ,1.84,3,H,6624.0,108.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-2148.28,14356,-11860.22,22,2850.61,20,4329.349,12,7412.66,16,3772.17,26,7888.289,62,195970481.192,13000,-27496.592,12109,
81,116,Tl,5.4388,36,0.0,0.0,1/2+, ,2.84,4,H,10224.0,144.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-3596.247,17014,-11064.65,18,2638.26,18,2198.58,17,8916.37,20,3804.68,17,7893.508,83,196969573.986,17526,-28341.649,16325,
81,117,Tl,5.4396,36,0.0,0.0,2-, ,5.3,5,H,19080.0,1800.0,EC+B+,100.0,0.0, , , , , , , ,0, , , ,-1461.257,11554,-10854.66,9,2258.27,8,3425.564,8,7258.41,18,4277.49,8,7890.3,38,197970446.673,8100,-27528.746,7545,
81,118,Tl,5.4479,31,0.0,0.0,1/2+, ,7.42,8,H,26712.0,288.0,EC+B+,100.0,0.0, , , , , , , ,1.6, , , ,-2827.589,29679,-10063.22,29,2082.72,28,1486.674,28,8601.96,29,4394.05,28,7893.877,140,198969877,30000,-28059.394,27945,
81,119,Tl,5.4491,31,0.0,0.0,2-, ,26.1,1,H,93960.0,360.0,EC+B+,100.0,0.0, , , , , , , ,0.04, , , ,-796.176,12340,-9886.74,12,1666.56,6,2456.04,6,7059.15,29,4790.13,6,7889.703,29,199970963.602,6182,-27047.230,5759,
81,120,Tl,5.4573,28,0.0,0.0,1/2+, ,3.0421,17,D,262837.44,146.88,EC,100.0,0.0, , , , , , , ,1.605, , , ,-1909.802,18530,-9001.10,18,1533.98,14,481.704,14,8204.93,15,4966.54,14,7891.271,71,200970820.168,15228,-27180.838,14185,
81,121,Tl,5.4595,27,0.0,0.0,2-, ,12.31,8,D,1063584.0,6912.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-39.602,4096,-8780.50,14,1175.65,167,1365.108,1754,6870.70,14,5606.64,164,7886.219,8,201972109.089,1723,-25980.216,1606,
81,122,Tl,5.4666,27,0.0,0.0,1/2+, ,STABLE, , , , , , , , , , , , , , ,1.62225787, , , ,-974.82,6461,-7892.08,4,907.45,124,-492.112,2001,7852.48,155,5705.02,108,7886.053,6,202972344.022,1252,-25761.377,1166,
81,123,Tl,5.4704,28,0.0,0.0,2-, ,3.783,12,Y,1.193824008E8,378691.2,B-,97.08,0.07,EC+B+,2.92,0.07, , , , ,0.09, , , ,763.748,177,-7630.90,6,469.03,27,344.0,12,6656.08,28,6365.85,125,7880.023,6,203973863.337,1236,-24346.145,1152,
81,124,Tl,5.4759,26,0.0,0.0,1/2+, ,STABLE, , , , , , , , , , , , , , , , , , ,-50.636,503,-6782.30,50,154.92,3,-1533.134,4,7546.05,48,6419.70,127,7878.394,6,204974427.237,1328,-23820.874,1237,
81,125,Tl,,,0.0,0.0,0-, ,4.202,11,M,252.12,0.66,B-,100.0,0.0, , , , , , , , , , , ,1532.217,612,-6554.45,61,-325.3,23,-1307.566,20,6503.81,39,7254.60,4,7871.721,6,205976110.026,1378,-22253.367,1284,
81,126,Tl,5.4853,27,0.0,0.0,1/2+, ,4.77,3,M,286.2,1.8,B-,100.0,0.0, , , , , , , ,1.876, , , ,1417.595,5402,-5320.18,5,-315.93,6,-4547.007,30,6852.40,5,7377.62,21,7866.797,26,206977418.586,5839,-21034.451,5439,
81,127,Tl,5.4946,28,0.0,0.0,5+, ,3.053,4,M,183.18,0.24,B-,100.0,0.0, , , , , , , ,0.292, , , ,4998.466,1669,-2369.40,167,1475,200,-3484.726,31,3787.00,6,7551.66,30,7847.183,9,207982017.992,1990,-16750.132,1854,
81,128,Tl,,,0.0,0.0,1/2+, ,2.162,7,M,129.72,0.42,B-,100.0,0.0, , , , , , , , , , , ,3969.889,6211,32.52,6,2700,196,-5000.757,149,4965.94,6,7668.32,31,7833.397,29,208985351.75,6559,-13644.757,6110,
81,129,Tl,,,0.0,0.0,(5+), ,1.30,3,M,78.0,1.8,B-,100.0,0.0,B-N,0.007,0.0, , , , , , , , ,5481.534,11561,296.36,12,2543,298,-3881.969,196,3673.53,13,7892,149,7813.588,55,209990072.97,12456,-9246.969,11604,
81,130,TL,,,0.0,0.0, , ,88,+46-29,S,88.0,38.0,B-,100.0,0.0,B-N,-1.0,0.0, , , , , , , , ,4414.95,41978,579.19,42,2307,303,-5453.998,200,4902.35,43,8002,200,7799.791,199,210993475,45000,-6077.998,41917,
81,131,TL,,,0.0,0.0, , ,96,+42-38,S,96.0,40.0,B-,100.0,0.0,B-N,-1.0,0.0, , , , , , , , ,5998,200,871,200,2125,359,-4308.0,359,3544,205,8216,280,7780,1,211998335,215,-1551,200,
81,132,TL,,,0.0,0.0, , ,46,+55-26,S,46.0,41.0,B-,100.0,0.0,B-N,-1.0,0.0, , , , , , , , ,4987.343,27894,1261.34,27,1899,401,-5882.189,299,4737,202,8262,299,7765.43,127,213001915,29000,1783.811,27013,
81,133,TL,,,0.0,0.0, ,GT,300, ,NS,3.0E-7,5.0E15,B-N,-1.0,0.0,B-,-1.0,0.0, , , , , , , , ,6647,196,1597,196,1711,446,-4713.0,446,3391,197,8491,357,7745,1,214006940,210,6465,196,
81,134,TL,,,0.0,0.0, ,GT,300, ,NS,3.0E-7,5.0E15,B-,-1.0,0.0,B-N,-1.0,0.0, , , , , , , , ,5569,303,2023,298,,,-6297.0,500,4625,357,8556,499,7730,1,215010640,320,9911,298,
81,135,TL,,,0.0,0.0, ,GT,300, ,NS,3.0E-7,5.0E15,B-N,-1.0,0.0,B-,-1.0,0.0, , , , , , , , ,7238,357,2304,303,,,-5141.0,500,3265,422,8779,499,7710,1,216015800,320,14718,298,
81,136,TL,,,0.0,0.0, ,GT,300, ,NS,3.0E-7,5.0E15,B-N,-1.0,0.0,B-,-1.0,0.0, , , , , , , , ,6073,499,2762,446,,,,,4476,499,8835,566,7695,2,217019660,430,18313,401,
82,101,Pb,5.3869,30,0.0,0.0,(3/2-), ,535,30,MS,0.535,0.03,A,90.0,0.0, , , , , , , ,-1.158, ,0.6, ,,,,,6928,7,9012.039,30,8821.42,31,1536.26,31,7762.152,154,182991867.668,30221,-7575.218,28151,
82,102,Pb,5.3930,28,0.0,0.0,0+, ,490,25,MS,0.49,0.025,A,80.0,15.0,EC+B+,20.0,15.0, , , , , , , , ,-12114.59,79153,,,6774.01,3,5831.72,16,11547.62,31,1753.24,16,7782.725,70,183988135.702,13748,-11051.522,12806,
82,103,Pb,5.3984,28,0.0,0.0,3/2-, ,6.3,4,S,6.3,0.4,A,34.0,25.0,EC+B+,-1.0,0.0, , , , ,-1.1, , , ,-9305,83,-20675.61,80,6695,5,8216.521,26,8561.02,21,1946.95,19,7786.932,87,184987609.989,17364,-11541.220,16175,
82,104,Pb,5.4027,27,0.0,0.0,0+, ,4.82,3,S,4.82,0.03,EC+B+,60.0,8.0,A,40.0,8.0, , , , , , , , ,-11535.814,20329,-20518,82,6469.98,6,5204.587,25,11212.12,20,2213.26,24,7805.347,61,185984238.196,12199,-14682.026,11363,
82,105,Pb,5.4079,26,0.0,0.0,(3/2-), ,15.2,3,S,15.2,0.3,EC+B+,90.5,2.0,A,9.5,2.0, , , , , , , , ,-8603.688,11227,-19912.06,18,6392.8,6,7457.628,10,8376.25,12,2389.32,23,7808.4,27,186983910.836,5468,-14986.959,5094,
82,106,Pb,5.4139,25,0.0,0.0,0+, ,25.1,1,S,25.1,0.1,EC+B+,90.7,0.8,A,9.3,0.8, , , , , , , , ,-10620.515,15427,-19503.25,15,6108.85,3,4521.198,32,10899.56,12,2659.59,13,7824.843,57,187980874.592,11403,-17815.202,10622,
82,107,Pb,5.4177,23,0.0,0.0,(3/2-), ,39,8,S,39.0,8.0,EC+B+,100.0,0.0,A,0.4,0.0, , , , ,-1.081, ,0.5, ,-7779.374,25150,-18720.66,18,5914.72,4,6772.065,16,8100.15,18,2796.60,33,7826.299,74,188980843.639,15096,-17844.035,14062,
82,108,Pb,5.4222,23,0.0,0.0,0+, ,71,1,S,71.0,1.0,EC+B+,99.6,0.04,A,0.4,0.04, , , , , , , , ,-9817.066,25800,-18423.30,24,5697.54,5,3955.382,15,10643.93,19,3089.52,15,7841.129,66,189978081.828,13434,-20416.645,12514,
82,109,Pb,5.4229,26,0.0,0.0,(3/2-), ,1.33,8,M,79.8,4.8,EC+B+,99.987,0.005,A,0.013,0.005, , , , , , , , ,-6991.772,38005,-17702.86,44,5461.9,40,6051.827,38,7885.79,39,3148.06,38,7841.363,195,190978281,40000,-20231.118,37260,
82,110,Pb,5.4300,25,0.0,0.0,0+, ,3.5,1,M,210.0,6.0,EC+B+,99.9941,7.0E-4,A,0.0059,7.0E-4, , , , , , , , ,-9021.485,32917,-17387.99,15,5220.98,5,3316.226,34,10396.22,40,3562.04,15,7854.669,69,191975785.115,14273,-22556.020,13295,
82,111,Pb,5.4310,23,0.0,0.0,(3/2-), , , , , , ,EC+B+,-1.0,0.0, , , , , , , , , , , ,-6309.931,50152,-16731.27,58,5007,59,5282.722,50,7709.79,51,3611.21,59,7853.919,257,192976173.234,53222,-22194.490,49577,
82,112,Pb,5.4372,23,0.0,0.0,0+, ,10.7,6,M,642.0,36.0,EC+B+,100.0,0.0,A,7.3E-6,2.9E-6, , , , , , , , ,-8179.128,18498,-16394.70,19,4737.84,17,2729.551,22,10084.77,53,4019.70,19,7865.418,90,193974011.706,18717,-24207.940,17435,
82,113,Pb,5.4389,45,0.0,0.0,3/2-,AP,15, ,M,900.0,0.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-5682.132,18722,-15750.20,19,4459.29,29,4447.555,21,7571.07,25,4059.17,23,7863.908,92,194974548.743,19280,-23707.693,17960,
82,114,Pb,5.4444,23,0.0,0.0,0+, ,37,3,M,2220.0,180.0,EC+B+,100.0,0.0,A,3.0E-5,0.0, , , , , , , , ,-7339.281,25616,-15394.07,9,4238.33,17,2148.28,14,9711.94,20,4482.03,13,7873.337,39,195972787.466,8277,-25348.312,7710,
82,115,Pb,5.4446,23,0.0,0.0,3/2-, ,8.1,17,M,486.0,102.0,EC+B+,100.0,0.0, , , , , , , ,-1.075, ,-0.08, ,-5058.21,9619,-14807.69,25,3891.86,16,3596.248,17,7468.41,9,4537.78,13,7871.282,24,196973434.717,5157,-24745.401,4804,
82,116,Pb,5.4524,22,0.0,0.0,0+, ,2.4,1,H,8640.0,360.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-6698.003,29283,-14451.62,12,3691.54,9,1461.257,12,9393.41,10,5014.81,19,7878.969,44,197972015.397,9393,-26067.489,8750,
82,117,Pb,5.4529,22,0.0,0.0,3/2-, ,90,10,M,5400.0,600.0,EC+B+,100.0,0.0, , , , , , , ,-1.0742, ,0.08, ,-4434.239,14547,-13933.64,30,3356.67,25,2827.59,30,7235.63,13,4992.03,13,7875.736,50,198972912.542,10730,-25231.804,9996,
82,118,Pb,5.4611,20,0.0,0.0,0+, ,21.5,4,H,77400.0,1440.0,EC,100.0,0.0, , , , , , , , , , , ,-5880.299,24852,-13524.81,15,3149.97,11,796.176,12,9090.57,15,5480.63,30,7881.81,55,199971818.332,11730,-26251.054,10927,
82,119,Pb,5.4629,19,0.0,0.0,5/2-, ,9.33,3,H,33588.0,108.0,EC+B+,100.0,0.0, , , , , , , ,0.6753, ,-0.01, ,-3854.603,20481,-12971.60,26,2844.28,14,1909.802,20,7091.30,18,5512.78,15,7877.877,68,200972870.425,14758,-25271.036,13747,
82,120,Pb,5.4705,17,0.0,0.0,0+, ,52.5E+3,28,Y,1.656774E12,8.836128E10,EC,100.0,0.0,A,1.0, , , , , , , , , ,-5199.13,15856,-12595.50,16,2588.78,4,39.602,4,8740.89,14,6048.75,15,7882.15,19,201972151.604,4075,-25940.614,3796,
82,121,Pb,5.4727,17,0.0,0.0,5/2-, ,51.92,3,H,186912.0,108.0,EC,100.0,0.0, , , , , , , ,0.6864, ,0.095, ,-3261.729,14356,-12116.39,17,2334.6,7,974.82,7,6917.26,8,6095.31,7,7877.397,32,202973390.535,7036,-24786.557,6554,
82,122,Pb,5.4803,14,0.0,0.0,0+,GE,1.4E+17, ,Y,4.418064E24,1.57787997790968E32,A,-1.0,0.0, , , , , , , , , , , ,-4463.996,9248,-11656.38,13,1968.46,113,-763.747,1625,8394.65,6,6637.49,34,7879.932,6,203973043.42,1230,-25109.892,1146,
82,123,Pb,5.4828,15,0.0,0.0,5/2-, ,1.73E+7,7,Y,5.4594648E14,2.209032E13,EC,100.0,0.0, , , , , , , , , , , ,-2705.734,5107,-11195.66,9,1467.39,106,50.635,1685,6731.66,11,6713.06,21,7874.331,6,204974481.597,1228,-23770.239,1144,
82,124,Pb,5.4902,14,0.0,0.0,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-3757.306,7546,-10792.40,5,1134.82,105,-1532.217,172,8086.66,6,7253.68,50,7875.362,6,205974465.124,1227,-23785.584,1144,
82,125,Pb,5.4943,14,0.0,0.0,1/2-, ,STABLE, , , , , , , , , , , , , , , , , , ,-2397.42,2118,-10495.09,8,392.3,127,-1417.596,6,6737.78,10,7487.65,62,7869.866,6,206975896.735,1230,-22452.047,1147,
82,126,Pb,5.5012,13,0.0,0.0,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-2878.375,2013,-9765.29,212,516.63,118,-4998.466,2181,7367.87,5,8003.12,5,7867.453,6,207976651.918,1231,-21748.598,1148,
82,127,Pb,5.5100,14,0.0,0.0,9/2+, ,3.234,7,H,11642.4,25.2,B-,100.0,0.0, , , , , , , ,-1.4735, ,-0.27, ,644.016,1146,-6815.74,218,2248.18,4,-3969.889,6,3937.37,134,8153.48,213,7848.648,8,208981089.898,1875,-17614.646,1747,
82,128,Pb,5.5208,16,0.0,0.0,0+, ,22.20,22,Y,7.0057872E8,6942672.0,B-,100.0,0.0,A,1.9E-6,4.0E-7, , , , , , , , ,63.476,499,-4541.16,51,3792.38,20,-5481.533,12,5185.17,125,8372.72,6,7835.965,7,209984188.301,1553,-14728.502,1447,
82,129,Pb,5.5290,17,0.0,0.0,9/2+, ,36.1,2,M,2166.0,12.0,B-,100.0,0.0, , , , , , , ,-1.4037, ,0.087, ,1366.183,5471,-3772.29,252,3569.58,30,-4414.95,42,3835.76,257,8534.95,12,7817.007,11,210988735.356,2426,-10492.948,2261,
82,130,Pb,5.5396,19,0.0,0.0,0+, ,10.64,1,H,38304.0,36.0,B-,100.0,0.0, , , , , , , , , , , ,569.104,1825,-3761.04,6,3291.64,31,-5997.85,200,5127.22,246,8759.82,42,7804.319,9,211991895.975,1977,-7548.850,1842,
82,131,Pb,,,0.0,0.0,(9/2+), ,10.2,3,M,612.0,18.0,B-,100.0,0.0, , , , , , , , , , , ,2028.103,8371,-3156.89,7,3016,149,-4987.343,28,3726.00,7,8942,200,7785.172,33,212996560.867,7465,-3203.532,6954,
82,132,Pb,5.5577,23,0.0,0.0,0+, ,27.06,7,M,1623.6,4.2,B-,100.0,0.0, , , , , , , , , , , ,1017.984,11256,-3022.45,5,2758,196,-6647.769,196,5050.55,7,9255.55,27,7772.394,9,213999803.788,2120,-182.769,1975,
82,133,PB,,,0.0,0.0,(9/2+), ,147,12,S,147.0,12.0,B-,100.0,0.0, , , , , , , , , , , ,2712.922,52748,-2528.32,54,2541,203,-5568.756,303,3546.30,52,9411,203,7752.737,244,215004661.59,56304,4342.244,52448,
82,134,PB,,,0.0,0.0,0+,GT,300, ,NS,3.0E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,1606,196,-2221,196,2298,357,-7238.0,357,4934,203,9720,357,7740,1,216008030,210,7480,196,
82,135,PB,,,0.0,0.0, ,GT,300, ,NS,3.0E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,3510,299,-1705,298,2149,422,-6073.0,500,3311,357,9767,422,7719,1,217013140,320,12240,298,
82,136,PB,,,0.0,0.0,0+,GT,300, ,NS,3.0E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,2237,299,-1348,299,1851,499,,,4858,422,10149,499,7706,1,218016590,320,15453,298,
82,137,PB,,,0.0,0.0, ,GT,300, ,NS,3.0E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,3996,446,-1009,401,1646,566,,,3246,499,10191,566,7686,2,219021770,430,20279,401,
82,138,PB,,,0.0,0.0,0+,GT,300, ,NS,3.0E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,2850,499,-685,446,1385,566,,,4681,566,,,7672,2,220025410,430,23669,401,
83,101,Bi,,,0.0,0.0, , ,13,2,MS,0.013,0.002,A,100.0,0.0, , , , , , , , , , , ,,,,,8024.8,50,12114.59,79,,,-1349.32,83,7712.633,425,184001141.25,83854,1063.068,78110,
83,102,Bi,,,0.0,0.0,1/2+, ,58,4,US,5.8E-5,4.0E-6,P,90.0,2.0,A,10.0,2.0, , , , , , , , ,,,,,8138,81,9305.22,83,11370,113,-1527,81,7732,0,184997600,87,-2236,81,
83,103,Bi,,,0.0,0.0,(3+), ,15.0,17,MS,0.015,0.0017,A,100.0,0.0, , , , , , , , , , , ,-7247.186,24870,,,7756.8,12,11535.814,20,8982,83,-1106.04,23,7739.121,91,185996622.402,18096,-3146.212,16857,
83,104,Bi,,,0.0,0.0,(9/2-), ,37,2,MS,0.037,0.002,A,100.0,0.0, , , , , , , , , , , ,-9211.868,33430,-18555.56,21,7779.07,4,8603.688,11,11308.38,20,-1009.78,15,7758.208,54,186993147.276,10740,-6383.271,10005,
83,105,Bi,,,0.0,0.0, , ,0.21,9,S,0.21,0.09,EC+B+,100.0,0.0,A,0.0,0.0, , , , , , , , ,-6650.374,22892,-18094.60,34,7263.64,5,10620.515,15,8882.73,15,-503.30,12,7764.189,60,187992276.184,12009,-7194.687,11187,
83,106,Bi,,,0.0,0.0,(9/2-), ,658,47,MS,0.658,0.047,A,100.0,0.0, , , , , , , , , , , ,-8642.656,30354,-17591.66,29,7268.17,271,7779.375,25,10941.29,24,-461.57,23,7780.999,110,188989195.141,22384,-10064.660,20851,
83,107,Bi,,,0.0,0.0,(3+), ,6.3,1,S,6.3,0.1,A,90.0,0.0,EC+B+,10.0,0.0, , , , , , , , ,-6035.742,26275,-17248.89,32,6862.12,3,9817.066,26,8606.24,31,44.52,27,7785.342,119,189988620.883,24221,-10599.579,22562,
83,108,Bi,,,0.0,0.0,(9/2-), ,12.4,3,S,12.4,0.3,A,51.0,10.0,EC+B+,49.0,10.0, , , , , , , , ,-8170.612,10320,-16746.83,15,6780.32,3,6991.771,38,10711.08,24,111.67,15,7800.661,39,190985786.975,8037,-13239.347,7487,
83,109,Bi,,,0.0,0.0,(3+), ,34.6,9,S,34.6,0.9,EC+B+,88.0,5.0,A,12.0,5.0, , , , , , , , ,-5463.873,32095,-16537.12,31,6376.95,4,9021.485,33,8366.51,31,592.39,48,7803.608,157,191985470.078,32326,-13534.535,30112,
83,110,Bi,,,0.0,0.0,(9/2-), ,63.6,30,S,63.6,3.0,EC+B+,96.5,1.5,A,3.5,1.5, , , , , , , , ,-7559.241,16387,-15885.21,13,6306.63,5,6309.931,50,10421.34,31,617.51,15,7817.171,39,192982947.223,8132,-15884.559,7576,
83,111,Bi,,,0.0,0.0,(3+), ,95,3,S,95.0,3.0,EC+B+,99.54,0.25,A,0.46,0.25, , , , , , , , ,-5024.156,14313,-15774.81,16,5918.3,5,8179.129,18,8215.57,10,1123.29,50,7819.225,32,193982792.362,6632,-16028.811,6178,
83,112,Bi,,,0.0,0.0,[9/2-], ,183,4,S,183.0,4.0,EC+B+,99.97,0.02,A,0.03,0.02, , , , , , , , ,-6969.303,37737,-15092.22,14,5832.47,5,5682.132,19,10068.07,8,1106.59,18,7830.757,27,194980648.762,5675,-18025.561,5287,
83,113,Bi,,,0.0,0.0,(3+), ,308,12,S,308.0,12.0,EC+B+,100.0,0.0,A,0.00115,3.4E-4, , , , , , , , ,-4535.989,27916,-15024.09,45,5438.3,40,7339.281,26,8054.79,25,1590.31,30,7831.9,125,195980666.509,26224,-18009.031,24428,
83,114,Bi,,,0.0,0.0,(9/2-), ,9.33,50,M,559.8,30.0,EC+B+,100.0,0.0,A,1.0E-4,-1.0, , , , , , , , ,-6329.202,50373,-14285.47,16,5365.11,11,5058.21,10,9749.48,26,1627.85,11,7841.634,42,196978864.929,8946,-19687.191,8333,
83,115,Bi,,,0.0,0.0,(2+ 3+), ,10.3,3,M,618.0,18.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-3896.134,32932,-14082.81,57,5143.09,31,6698.003,29,7753.61,29,1913.06,28,7841.189,141,197979206,30000,-19369.486,27945,
83,116,Bi,,,0.0,0.0,9/2-, ,27,1,M,1620.0,60.0,EC+B+,100.0,0.0, , , , , , , ,4.6, , , ,-5589.083,20919,-13395.53,20,4932.77,7,4434.238,15,9499.40,30,2019.05,14,7849.522,53,198977672.893,11345,-20797.566,10568,
83,117,Bi,,,0.0,0.0,7+, ,36.4,5,M,2184.0,30.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-3428.994,23573,-13233.59,29,4700.92,25,5880.299,25,7644.51,25,2427.92,24,7848.497,112,199978131.093,23962,-20370.755,22321,
83,118,Bi,,,0.0,0.0,9/2-, ,103,3,M,6180.0,180.0,EC+B+,100.0,0.0, , , , , , , ,4.8, , , ,-4895.248,15962,-12545.99,17,4500.3,6,3854.603,20,9117.00,27,2454.35,19,7854.808,76,200977008.512,16299,-21416.433,15183,
83,119,Bi,5.4840,912,0.0,0.0,5+, ,1.71,4,H,6156.0,144.0,EC+B+,100.0,0.0, , , , , , , ,4.259, ,-0.72, ,-2799.868,17666,-12291.62,16,4362.35,17,5199.13,16,7396.37,22,2759.42,21,7852.539,76,201977733.1,16528,-20741.484,15396,
83,120,Bi,5.4911,911,0.0,0.0,9/2-, ,11.76,5,H,42336.0,180.0,EC+B+,100.0,0.0, , , , , , , ,-0.67, ,4.017, ,-4213.939,15433,-11654.53,15,4109.65,31,3261.73,14,8854.66,20,2873.18,13,7857.475,63,202976892.145,13717,-21524.827,12778,
83,121,Bi,5.4934,910,0.0,0.0,6+, ,11.22,10,H,40392.0,360.0,EC+B+,100.0,0.0, , , , , , , ,4.322, ,-0.49, ,-2304.652,14335,-11406.32,13,3976.42,11,4463.996,9,7192.39,16,3148.31,11,7854.215,45,203977835.717,9854,-20645.896,9180,
83,122,Bi,5.5008,909,0.0,0.0,9/2-, ,15.31,4,D,1322784.0,3456.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-3543.106,11280,-10794.58,12,3691.42,15,2705.735,5,8489.93,11,3243.58,5,7857.316,25,204977386.323,5487,-21064.504,5111,
83,123,Bi,5.5034,909,0.0,0.0,6+, ,6.243,3,D,539395.2,259.2,EC+B+,100.0,0.0, , , , , , , ,4.361, ,-0.39, ,-1839.604,8600,-10578.20,13,3527.02,8,3757.306,8,7035.09,9,3547.01,8,7853.324,37,205978498.757,8193,-20028.278,7632,
83,124,Bi,5.5103,907,0.0,0.0,9/2-, ,31.55,4,Y,9.9564228E8,1262304.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-2908.852,6614,-9937.27,5,3281.83,213,2397.42,265,8097.67,8,3558.01,212,7854.505,12,206978470.471,2573,-20054.627,2397,
83,125,Bi,5.5147,907,0.0,0.0,5+, ,3.68E+5,4,Y,1.16131968E13,1.262304E11,EC+B+,100.0,0.0, , , , , , , ,4.578, ,-0.51, ,-1400.628,2397,-9795.77,7,3051.01,200,2878.375,2574,6886.91,271,3707.15,200,7849.853,11,207979741.981,2473,-18870.223,2304,
83,126,Bi,5.5211,906,0.0,0.0,9/2-, ,2.01E19,8,Y,6.3430776E26,2.524608E25,A,100.0,0.0, , , , , , , ,4.1103, ,-0.55, ,-1892.57,1564,-8860.38,152,3137.3,77,-644.016,2216,7459.76,186,3799.03,78,7847.987,7,208980398.519,1464,-18258.662,1364,
83,127,Bi,5.5300,903,0.0,0.0,1-, ,5.012,5,D,433036.8,432.0,B-,100.0,0.0,A,1.32E-4,1.0E-5, , , , ,-0.04451, ,0.136, ,1161.159,766,-6497.20,156,5036.47,78,-63.477,1988,4604.63,8,4466.30,114,7832.542,6,209984120.156,1462,-14791.979,1363,
83,128,Bi,,,0.0,0.0,9/2-, ,2.14,2,M,128.4,1.2,A,99.724,0.004,B-,0.276,0.004, , , , ,3.79, , , ,573.439,5430,-3977.31,5,6750.4,46,-1366.183,6,5138.47,5,4419.60,5,7819.774,26,210987268.698,5842,-11859.131,5442,
83,129,Bi,5.5489,901,0.0,0.0,1(-), ,60.55,6,M,3633.0,3.6,B-,64.06,0.06,A,35.94,0.06, , , , ,0.41, ,0.1, ,2251.533,1667,-3756.70,175,6207.26,3,-569.104,2613,4330.14,6,4913.98,268,7803.313,9,211991285.016,1989,-8117.954,1854,
83,130,Bi,5.5586,900,0.0,0.0,9/2-, ,45.59,6,M,2735.4,3.6,B-,97.8,0.1,A,2.2,0.1, , , , ,3.717, ,-0.6, ,1421.949,5490,-2933.46,5,5988.21,3,-2028.103,9,5185.00,5,4971.76,5,7791.021,24,212994383.608,5456,-5231.635,5082,
83,131,Bi,,,0.0,0.0,1-, ,19.9,4,M,1194.0,24.0,B-,99.979,0.001,A,0.021,0.001,B-A,0.003, , , , , , ,3269.293,11165,-2618.49,12,5621.3,3,-1017.984,11,4040.44,12,5286.19,13,7773.495,52,213998710.938,12033,-1200.753,11209,
83,132,Bi,,,0.0,0.0,(9/2-), ,7.6,2,M,456.0,12.0,B-,100.0,0.0, , , , , , , , , , , ,2171.028,5530,-1971.95,6,5282.4,42,-2712.922,53,5241.24,13,5476.88,6,7761.717,26,215001749.149,6037,1629.322,5624,
